3,0,0,0,0,13,0,0,0,0,0,0,0,38,0,0,0,0,3,0,0,52,0,0,0,239,0,0
1,0,0,0,0,6,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,27,0,0,0,131,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,5,0,0,0,111,0,0
0,0,0,0,0,5,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,3,0,0,0,163,0,0
4,0,0,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,9,0,0,0,201,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,3,1,0,0,75,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,87,0,0
0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,0,155,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,2,1,0,0,43,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,2,1,0,0,73,0,0
2,0,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,6,0,0,0,165,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,56,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,19,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,40,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,57,0,0
1,0,0,0,0,4,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,10,0,0,0,221,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,19,0,0,0,64,0,0
2,0,0,0,0,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,22,0,0,0,116,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0
0,0,0,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,7,0,0,0,81,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,78,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,39,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,88,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,6,0,0,0,73,0,0
27,0,0,0,0,71,0,0,0,0,0,0,0,207,1,0,0,0,7,0,0,134,3,0,0,1156,0,0
